decision,reason,food_catalog_id,source,food_code,brand_name,maker,name_ko,category,current_recommendation_status,primary_serving_g,candidate_company_tokens,haccp_report_no,haccp_product_name,haccp_manufacture,haccp_seller,haccp_allergy,allergen_tags,haccp_imgurl1,name_match_count,company_match_count,distinct_tag_set_count
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,245063,MFDS_STANDARD_PROCESSED,P117-501050100-2218,"",(주)선진햄,춘천식 닭갈비,PROCESSED,SEARCH_ONLY,50,선진햄,2009050200323,춘천식닭갈비,㈜청암식품(에코맘)(T.043-231-9590),㈜델리퀸/충북 청원군 강내면 가로수로 600,"닭고기,대두,토마토,우유,계란,밀 함유","난류,우유,대두,밀,토마토,닭고기",http://www.haccp.or.kr/fresh/prdimg/2009/2009050200323/2009050200323-1.jpg,3,0,2
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,245064,MFDS_STANDARD_PROCESSED,P117-501050100-2690,"",주식회사아워홈,춘천식 닭갈비,PROCESSED,SEARCH_ONLY,50,아워홈,2009050200323,춘천식닭갈비,㈜청암식품(에코맘)(T.043-231-9590),㈜델리퀸/충북 청원군 강내면 가로수로 600,"닭고기,대두,토마토,우유,계란,밀 함유","난류,우유,대두,밀,토마토,닭고기",http://www.haccp.or.kr/fresh/prdimg/2009/2009050200323/2009050200323-1.jpg,3,0,2
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,245213,MFDS_STANDARD_PROCESSED,P117-100010300-0706,"",(주)허스델리,카나디언햄,PROCESSED,SEARCH_ONLY,30,허스델리,19830262001194,카나디언햄,㈜사조오양 평택공장/경기도 평택시 산단로 64번길 98(모곡동),㈜사조오양 평택공장/경기도 평택시 산단로 64번길 98(모곡동),"돼지고기,대두","대두,돼지고기",http://www.haccp.or.kr/fresh/prdimg/1983/19830262001194/19830262001194-1.jpg,1,0,1
APPLY,제품명과 제조사/판매사 맥락이 일치하고 알러젠 세트가 하나로 수렴한다.,245214,MFDS_STANDARD_PROCESSED,P117-100010300-0194,"",(주)사조오양,카나디언햄,PROCESSED,SEARCH_ONLY,30,사조오양,19830262001194,카나디언햄,㈜사조오양 평택공장/경기도 평택시 산단로 64번길 98(모곡동),㈜사조오양 평택공장/경기도 평택시 산단로 64번길 98(모곡동),"돼지고기,대두","대두,돼지고기",http://www.haccp.or.kr/fresh/prdimg/1983/19830262001194/19830262001194-1.jpg,1,1,1
APPLY,제품명과 제조사/판매사 맥락이 일치하고 알러젠 세트가 하나로 수렴한다.,245398,MFDS_STANDARD_PROCESSED,P101-106000100-1743,"",롯데제과(주),치토스스모키바베큐맛,PROCESSED,SEARCH_ONLY,30,롯데제과,19830308010216,치토스 스모키바베큐맛,롯데제과㈜ 경기도 평택시 진위면 경기대로 1952,롯데제과㈜ 경기도 평택시 진위면 경기대로 1952,"대두,밀,우유 함유","우유,대두,밀",http://www.haccp.or.kr/fresh/prdimg/1983/19830308010216/19830308010216-1.jpg,1,1,1
APPLY,제품명과 제조사/판매사 맥락이 일치하고 알러젠 세트가 하나로 수렴한다.,245511,MFDS_STANDARD_PROCESSED,P101-405000400-2022,"",(주)샤니,치즈후레쉬팡,PROCESSED,SEARCH_ONLY,70,샤니,199301880911814,치즈후레쉬팡,㈜샤니/대구광역시 달성군 논공읍 논공중앙로 54길 7,㈜에스피씨삼립/경기도 시흥시 공단1대로 101(정왕동),"밀,쇠고기,대두,계란,우유함유","난류,우유,대두,밀,쇠고기",http://www.haccp.or.kr/fresh/prdimg/1993/199301880911814/199301880911814-1.jpg,1,1,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,245639,MFDS_STANDARD_PROCESSED,P101-103000100-3435,"","SHOON FATT BISCUIT & CONFECTIONERY FACTORY SDN, BHD.",치즈 샌드,PROCESSED,SEARCH_ONLY,30,shoonfattbiscuitconfectioneryfactorysdn|bhd,2006024237614,치즈샌드,㈜크라운제과 대전광역시 대덕구 신일서로 67번길 57,㈜크라운제과 대전광역시 대덕구 신일서로 67번길 57,"밀,대두,우유","우유,대두,밀",http://www.haccp.or.kr/fresh/prdimg/2006/2006024237614/2006024237614-1.jpg,1,0,1
APPLY,제품명과 제조사/판매사 맥락이 일치하고 알러젠 세트가 하나로 수렴한다.,245685,MFDS_STANDARD_PROCESSED,P117-100010300-0415,"",(주)농협목우촌,치즈 뚝심,PROCESSED,SEARCH_ONLY,30,농협목우촌,19980476001241,치즈 뚝심,㈜농협목우촌/전북 김제시 금산면 구성길 630,알수없음,"돼지고기,우유,대두 함유","우유,대두,돼지고기",http://www.haccp.or.kr/fresh/prdimg/1998/19980476001241/19980476001241-1.jpg,2,2,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,245690,MFDS_STANDARD_PROCESSED,P117-502050200-0754,"",(주)티티코퍼레이션,치즈 돈까스,PROCESSED,SEARCH_ONLY,50,티티코퍼레이션,201602621724,치즈돈까스,주식회사 케이씨에프앤비/경기도 평택시 서탄면 서탄로 470-14,알수없음,"돼지고기,밀,대두,계란,쇠고기 함유","난류,대두,밀,돼지고기,쇠고기",http://www.haccp.or.kr/fresh/prdimg/2016/201602621724/201602621724-1.jpg,1,0,1
APPLY,제품명과 제조사/판매사 맥락이 일치하고 알러젠 세트가 하나로 수렴한다.,245711,MFDS_STANDARD_PROCESSED,P117-100010300-0192,"",(주)농협목우촌,치즈뚝심,PROCESSED,SEARCH_ONLY,30,농협목우촌,19980476001241,치즈 뚝심,㈜농협목우촌/전북 김제시 금산면 구성길 630,알수없음,"돼지고기,우유,대두 함유","우유,대두,돼지고기",http://www.haccp.or.kr/fresh/prdimg/1998/19980476001241/19980476001241-1.jpg,2,2,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,245714,MFDS_STANDARD_PROCESSED,P120-100010500-0066,"",(주)진주햄,치즈따봉,PROCESSED,SEARCH_ONLY,30,진주햄,19830614003105,치즈따봉,(주)진주햄_경남 양산시 유산공단7길 39,㈜이마트_서울특별시 성동구 뚝섬로 377(성수동2가),"계란,우유,대두,밀,게,새우,돼지고기,쇠고기,조개류(굴)","난류,우유,대두,밀,게,새우,돼지고기,쇠고기,조개류",http://www.haccp.or.kr/fresh/prdimg/1983/19830614003105/19830614003105-1.jpg,1,0,1
APPLY,제품명과 제조사/판매사 맥락이 일치하고 알러젠 세트가 하나로 수렴한다.,245722,MFDS_STANDARD_PROCESSED,P101-501000500-0361,"",(주)덕산식품,치즈떡볶이떡,PROCESSED,SEARCH_ONLY,50,덕산식품,19920444004221,치즈떡볶이떡,㈜덕산식품_충북 괴산군 사리면 모래재로 이곡5길1,풀무원식품㈜_충북 음성군 대소면 삼양로 730-27,우유,우유,http://www.haccp.or.kr/fresh/prdimg/1992/19920444004221/19920444004221-1.jpg,1,1,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,245758,MFDS_STANDARD_PROCESSED,P101-104000100-0214,"",지디앤와이(주),치즈볼,PROCESSED,SEARCH_ONLY,30,지디앤와이,20100372386286,치즈볼,청우식품_경기도 포천시 영북면 호국로 3620번길 17,일동후디스㈜_강원도 춘천시 동내면 거두단지 2길 60,"계란, 우유, 밀","난류,우유,밀",http://www.haccp.or.kr/fresh/prdimg/2010/20100372386286/20100372386286-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,245759,MFDS_STANDARD_PROCESSED,P101-405000400-7097,"",주식회사기업과사람들,치즈볼,PROCESSED,SEARCH_ONLY,70,기업과사람들,20100372386286,치즈볼,청우식품_경기도 포천시 영북면 호국로 3620번길 17,일동후디스㈜_강원도 춘천시 동내면 거두단지 2길 60,"계란, 우유, 밀","난류,우유,밀",http://www.haccp.or.kr/fresh/prdimg/2010/20100372386286/20100372386286-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,245760,MFDS_STANDARD_PROCESSED,P101-405000400-2009,"",주식회사기업과사람들,치즈볼,PROCESSED,SEARCH_ONLY,70,기업과사람들,20100372386286,치즈볼,청우식품_경기도 포천시 영북면 호국로 3620번길 17,일동후디스㈜_강원도 춘천시 동내면 거두단지 2길 60,"계란, 우유, 밀","난류,우유,밀",http://www.haccp.or.kr/fresh/prdimg/2010/20100372386286/20100372386286-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,245761,MFDS_STANDARD_PROCESSED,P101-405000400-6682,"",주식회사지니졸리,치즈볼,PROCESSED,SEARCH_ONLY,70,지니졸리,20100372386286,치즈볼,청우식품_경기도 포천시 영북면 호국로 3620번길 17,일동후디스㈜_강원도 춘천시 동내면 거두단지 2길 60,"계란, 우유, 밀","난류,우유,밀",http://www.haccp.or.kr/fresh/prdimg/2010/20100372386286/20100372386286-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,245762,MFDS_STANDARD_PROCESSED,P101-401000400-1216,"",(주)베어베터,치즈볼,PROCESSED,SEARCH_ONLY,70,베어베터,20100372386286,치즈볼,청우식품_경기도 포천시 영북면 호국로 3620번길 17,일동후디스㈜_강원도 춘천시 동내면 거두단지 2길 60,"계란, 우유, 밀","난류,우유,밀",http://www.haccp.or.kr/fresh/prdimg/2010/20100372386286/20100372386286-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,245763,MFDS_STANDARD_PROCESSED,P101-106000100-7772,"",(주)우리식품,치즈볼,PROCESSED,SEARCH_ONLY,30,우리식품,20100372386286,치즈볼,청우식품_경기도 포천시 영북면 호국로 3620번길 17,일동후디스㈜_강원도 춘천시 동내면 거두단지 2길 60,"계란, 우유, 밀","난류,우유,밀",http://www.haccp.or.kr/fresh/prdimg/2010/20100372386286/20100372386286-1.jpg,1,0,1
APPLY,제품명과 제조사/판매사 맥락이 일치하고 알러젠 세트가 하나로 수렴한다.,245764,MFDS_STANDARD_PROCESSED,P108-009000400-0061,"",오뚜기라면(주),치즈볶이Cup,PROCESSED,SEARCH_ONLY,50,오뚜기라면,19860309018491,치즈볶이(CUP),오뚜기라면 주식회사 경기도 평택시 안중읍 덕우로 423,주식회사 오뚜기 경기도 안양시 동안구 흥안대로 405 www.ottogi.co.kr,"밀,대두,계란,우유 함유","난류,우유,대두,밀",http://www.haccp.or.kr/fresh/prdimg/1986/19860309018491/19860309018491-1.jpg,1,1,1
APPLY,제품명과 제조사/판매사 맥락이 일치하고 알러젠 세트가 하나로 수렴한다.,245765,MFDS_STANDARD_PROCESSED,P108-009000400-0060,"",오뚜기라면(주),치즈볶이,PROCESSED,SEARCH_ONLY,50,오뚜기라면,19860309018492,치즈볶이,오뚜기라면 주식회사 경기도 평택시 안중읍 덕우로 423,주식회사 오뚜기 경기도 안양시 동안구 흥안대로 405 www.ottogi.co.kr,"밀,대두,계란,우유 함유","난류,우유,대두,밀",http://www.haccp.or.kr/fresh/prdimg/1986/19860309018492/19860309018492-1.jpg,1,1,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,245982,MFDS_STANDARD_PROCESSED,P117-501050200-0294,"",(주)사조오양금산공장,치킨너겟,PROCESSED,SEARCH_ONLY,50,사조오양금산,20140262037120,치킨너겟,㈜하늘푸드 제2공장/경기도 화성시 향남읍 동오2길42 /031-353-5007,㈜이마트/서울시 성동구 뚝섬로 377(성수동2가)/02-380-5678,"닭고기,밀,대두,계란,우유,쇠고기 함유","난류,우유,대두,밀,닭고기,쇠고기",http://www.haccp.or.kr/fresh/prdimg/2014/20140262037120/20140262037120-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,245983,MFDS_STANDARD_PROCESSED,P117-800050200-0188,"",(주)참프레,치킨너겟,PROCESSED,SEARCH_ONLY,50,참프레,20140262037120,치킨너겟,㈜하늘푸드 제2공장/경기도 화성시 향남읍 동오2길42 /031-353-5007,㈜이마트/서울시 성동구 뚝섬로 377(성수동2가)/02-380-5678,"닭고기,밀,대두,계란,우유,쇠고기 함유","난류,우유,대두,밀,닭고기,쇠고기",http://www.haccp.or.kr/fresh/prdimg/2014/20140262037120/20140262037120-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,246013,MFDS_STANDARD_PROCESSED,P117-800050200-1391,"",(주)맘모스식품,치킨너겟,PROCESSED,SEARCH_ONLY,50,맘모스식품,20140262037120,치킨너겟,㈜하늘푸드 제2공장/경기도 화성시 향남읍 동오2길42 /031-353-5007,㈜이마트/서울시 성동구 뚝섬로 377(성수동2가)/02-380-5678,"닭고기,밀,대두,계란,우유,쇠고기 함유","난류,우유,대두,밀,닭고기,쇠고기",http://www.haccp.or.kr/fresh/prdimg/2014/20140262037120/20140262037120-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,246014,MFDS_STANDARD_PROCESSED,P117-700050200-0286,"",주식회사태림에프웰,치킨너겟,PROCESSED,SEARCH_ONLY,50,태림에프웰,20140262037120,치킨너겟,㈜하늘푸드 제2공장/경기도 화성시 향남읍 동오2길42 /031-353-5007,㈜이마트/서울시 성동구 뚝섬로 377(성수동2가)/02-380-5678,"닭고기,밀,대두,계란,우유,쇠고기 함유","난류,우유,대두,밀,닭고기,쇠고기",http://www.haccp.or.kr/fresh/prdimg/2014/20140262037120/20140262037120-1.jpg,1,0,1
APPLY,제품명과 제조사/판매사 맥락이 일치하고 알러젠 세트가 하나로 수렴한다.,246015,MFDS_STANDARD_PROCESSED,P117-502050200-0157,"",(주)하늘푸드 제2공장,치킨너겟,PROCESSED,SEARCH_ONLY,50,하늘푸드,20140262037120,치킨너겟,㈜하늘푸드 제2공장/경기도 화성시 향남읍 동오2길42 /031-353-5007,㈜이마트/서울시 성동구 뚝섬로 377(성수동2가)/02-380-5678,"닭고기,밀,대두,계란,우유,쇠고기 함유","난류,우유,대두,밀,닭고기,쇠고기",http://www.haccp.or.kr/fresh/prdimg/2014/20140262037120/20140262037120-1.jpg,1,1,1
APPLY,제품명과 제조사/판매사 맥락이 일치하고 알러젠 세트가 하나로 수렴한다.,246083,MFDS_STANDARD_PROCESSED,P101-103000400-1492,"",롯데제과(주),칙촉더블초코,PROCESSED,SEARCH_ONLY,30,롯데제과,19830308010215,칙촉 더블초코,롯데제과주식회사 경기도 평택시 진위면 경기대로 1952,알수없음,"밀,우유,대두,계란 함유","난류,우유,대두,밀",http://www.haccp.or.kr/fresh/prdimg/1983/19830308010215/19830308010215-1.jpg,1,1,1
APPLY,제품명과 제조사/판매사 맥락이 일치하고 알러젠 세트가 하나로 수렴한다.,246087,MFDS_STANDARD_PROCESSED,P101-103000100-5334,"",롯데제과(주),칙촉,PROCESSED,SEARCH_ONLY,30,롯데제과,1983030801012,칙촉,롯데제과㈜경기도 평택시 진위면 경기대로 1952,롯데제과㈜경기도 평택시 진위면 경기대로 1952,"밀,대두,우유,계란 함유","난류,우유,대두,밀",http://www.haccp.or.kr/fresh/prdimg/1983/1983030801012/1983030801012-1.jpg,1,1,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,246127,MFDS_STANDARD_PROCESSED,P101-106000100-4257,"",롯데웰푸드 주식회사,칙촉,PROCESSED,SEARCH_ONLY,30,롯데웰푸드,1983030801012,칙촉,롯데제과㈜경기도 평택시 진위면 경기대로 1952,롯데제과㈜경기도 평택시 진위면 경기대로 1952,"밀,대두,우유,계란 함유","난류,우유,대두,밀",http://www.haccp.or.kr/fresh/prdimg/1983/1983030801012/1983030801012-1.jpg,1,0,1
APPLY,제품명과 제조사/판매사 맥락이 일치하고 알러젠 세트가 하나로 수렴한다.,246285,MFDS_STANDARD_PROCESSED,P117-100010100-0145,"",(주)아워홈,칠리닭가슴살,PROCESSED,SEARCH_ONLY,30,아워홈,20090262045173,칠리 닭가슴살,㈜아워홈/경기도 안산시 단원구 원시로 216,㈜이마트/서울특별시 성동구 뚝섬로 377(성수동2가)/(02)380-5678,"닭고기,토마토,아황산류,대두,게 함유","대두,게,토마토,아황산류,닭고기",http://www.haccp.or.kr/fresh/prdimg/2009/20090262045173/20090262045173-1.jpg,1,1,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,246314,MFDS_STANDARD_PROCESSED,P101-103000400-1470,"",해당없음,치즈샌드,PROCESSED,SEARCH_ONLY,30,"",2006024237614,치즈샌드,㈜크라운제과 대전광역시 대덕구 신일서로 67번길 57,㈜크라운제과 대전광역시 대덕구 신일서로 67번길 57,"밀,대두,우유","우유,대두,밀",http://www.haccp.or.kr/fresh/prdimg/2006/2006024237614/2006024237614-1.jpg,1,0,1
APPLY,제품명과 제조사/판매사 맥락이 일치하고 알러젠 세트가 하나로 수렴한다.,246315,MFDS_STANDARD_PROCESSED,P101-103000400-1471,"",(주)크라운제과,치즈샌드,PROCESSED,SEARCH_ONLY,30,크라운제과,2006024237614,치즈샌드,㈜크라운제과 대전광역시 대덕구 신일서로 67번길 57,㈜크라운제과 대전광역시 대덕구 신일서로 67번길 57,"밀,대두,우유","우유,대두,밀",http://www.haccp.or.kr/fresh/prdimg/2006/2006024237614/2006024237614-1.jpg,1,1,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,246447,MFDS_STANDARD_PROCESSED,P108-014000200-0032,"",씨제이제일제당㈜ 남원공장,칠리토마토 스파게티,PROCESSED,SEARCH_ONLY,50,씨제이제일제당남원,19880445009196,칠리토마토스파게티,㈜피피이씨음성생면/충북 음성군 대소면 삼양로 730-27,풀무원식품㈜/충북 음성군 대소면 삼양로 730-27,"토마토,밀,대두,우유,돼지고기,닭고기 함유","우유,대두,밀,돼지고기,토마토,닭고기",http://www.haccp.or.kr/fresh/prdimg/1988/19880445009196/19880445009196-1.jpg,1,0,1
APPLY,제품명과 제조사/판매사 맥락이 일치하고 알러젠 세트가 하나로 수렴한다.,246630,MFDS_STANDARD_PROCESSED,P101-104000100-0992,"",(주)오리온제2익산공장,촉촉한초코칩,PROCESSED,SEARCH_ONLY,30,오리온제2익산,1976048700519,촉촉한초코칩,㈜오리온 제2익산공장/전라북도 익산시 서동로 23길 11,알수없음,"밀,대두,계란,우유,쇠고기 함유","난류,우유,대두,밀,쇠고기",http://www.haccp.or.kr/fresh/prdimg/1976/1976048700519/1976048700519-1.jpg,1,1,1
APPLY,제품명과 제조사/판매사 맥락이 일치하고 알러젠 세트가 하나로 수렴한다.,246631,MFDS_STANDARD_PROCESSED,P101-103000100-5333,"",(주)오리온 제2익산공장,촉촉한초코칩,PROCESSED,SEARCH_ONLY,30,오리온제2익산,1976048700519,촉촉한초코칩,㈜오리온 제2익산공장/전라북도 익산시 서동로 23길 11,알수없음,"밀,대두,계란,우유,쇠고기 함유","난류,우유,대두,밀,쇠고기",http://www.haccp.or.kr/fresh/prdimg/1976/1976048700519/1976048700519-1.jpg,1,1,1
APPLY,제품명과 제조사/판매사 맥락이 일치하고 알러젠 세트가 하나로 수렴한다.,246636,MFDS_STANDARD_PROCESSED,P101-103000400-1450,"",(주)금촌베이커리,촉촉한초코칩아몬드쿠키,PROCESSED,SEARCH_ONLY,30,금촌베이커리,19930355035825,촉촉한초코칩아몬드쿠키,(주)금촌베이커리_경기도 파주시 평화로348번길 177(검산동),프로엠트레이딩_서울시 송파구 송파대로 260,"밀,우유,대두,계란","난류,우유,대두,밀",http://www.haccp.or.kr/fresh/prdimg/1993/19930355035825/19930355035825-1.jpg,1,1,1
APPLY,제품명과 제조사/판매사 맥락이 일치하고 알러젠 세트가 하나로 수렴한다.,246671,MFDS_STANDARD_PROCESSED,P103-102020500-0238,"",훼미리식품(주),초코틴틴,PROCESSED,SEARCH_ONLY,30,훼미리식품,19820481021194,초코틴틴,훼미리식품㈜/전북 전주시 덕진구 팔과정로 216(팔복동 4가),해태제과식품㈜/서울특별시 용산구 한강대로 72길 3(남영동),"밀,대두,계란,우유 함유","난류,우유,대두,밀",http://www.haccp.or.kr/fresh/prdimg/1982/19820481021194/19820481021194-1.jpg,1,1,1
